,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_25_length_532_cov_11.728395,ESBL11,NODE_25_length_532_cov_11.728395,misc,M_17,False,False,False,11.728395,532,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_514_cov_21.033592,ESBL11,NODE_26_length_514_cov_21.033592,misc,M_18,False,False,False,21.033592,514,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_494_cov_1.972752,ESBL11,NODE_27_length_494_cov_1.972752,misc,M_19,False,False,False,1.972752,494,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_470_cov_80.889213,ESBL11,NODE_28_length_470_cov_80.889213,misc,M_20,False,False,False,80.889213,470,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_460_cov_2.537538,ESBL11,NODE_29_length_460_cov_2.537538,misc,M_21,False,False,False,2.537538,460,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_452_cov_1.353846,ESBL11,NODE_30_length_452_cov_1.353846,misc,M_22,False,False,False,1.353846,452,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_444_cov_1.444795,ESBL11,NODE_31_length_444_cov_1.444795,misc,M_23,False,False,False,1.444795,444,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_435_cov_23.103896,ESBL11,NODE_32_length_435_cov_23.103896,misc,M_24,False,False,False,23.103896,435,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_420_cov_19.361775,ESBL11,NODE_33_length_420_cov_19.361775,misc,M_25,False,False,False,19.361775,420,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_383_cov_27.683594,ESBL11,NODE_34_length_383_cov_27.683594,misc,M_26,False,False,False,27.683594,383,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_379_cov_138.674603,ESBL11,NODE_35_length_379_cov_138.674603,misc,M_27,False,False,False,138.674603,379,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_375_cov_13.491935,ESBL11,NODE_36_length_375_cov_13.491935,misc,M_28,False,False,False,13.491935,375,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_372_cov_10.967347,ESBL11,NODE_37_length_372_cov_10.967347,misc,M_29,False,False,False,10.967347,372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_367_cov_8.862500,ESBL11,NODE_38_length_367_cov_8.862500,misc,M_30,False,False,False,8.862500,367,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_322_cov_14.738462,ESBL11,NODE_39_length_322_cov_14.738462,misc,M_31,False,False,False,14.738462,322,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_273_cov_15.856164,ESBL11,NODE_40_length_273_cov_15.856164,misc,M_32,False,False,False,15.856164,273,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_255_cov_23.539062,ESBL11,NODE_42_length_255_cov_23.539062,misc,M_33,False,False,False,23.539062,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_255_cov_73.023438,ESBL11,NODE_41_length_255_cov_73.023438,misc,M_34,False,False,False,73.023438,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_255_cov_19.867188,ESBL11,NODE_43_length_255_cov_19.867188,misc,M_35,False,False,False,19.867188,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_255_cov_8.937500,ESBL11,NODE_49_length_255_cov_8.937500,misc,M_36,False,False,False,8.937500,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_255_cov_9.257812,ESBL11,NODE_48_length_255_cov_9.257812,misc,M_37,False,False,False,9.257812,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_255_cov_14.125000,ESBL11,NODE_47_length_255_cov_14.125000,misc,M_38,False,False,False,14.125000,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_255_cov_14.914062,ESBL11,NODE_46_length_255_cov_14.914062,misc,M_39,False,False,False,14.914062,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_255_cov_15.054688,ESBL11,NODE_45_length_255_cov_15.054688,misc,M_40,False,False,False,15.054688,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_255_cov_18.812500,ESBL11,NODE_44_length_255_cov_18.812500,misc,M_41,False,False,False,18.812500,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_50_length_249_cov_38.245902,ESBL11,NODE_50_length_249_cov_38.245902,misc,M_42,False,False,False,38.245902,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_51_length_233_cov_17.198113,ESBL11,NODE_51_length_233_cov_17.198113,misc,M_43,False,False,False,17.198113,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_52_length_224_cov_14.742268,ESBL11,NODE_52_length_224_cov_14.742268,misc,M_44,False,False,False,14.742268,224,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_53_length_133_cov_23.333333,ESBL11,NODE_53_length_133_cov_23.333333,misc,M_45,False,False,False,23.333333,133,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_54_length_128_cov_168.000000,ESBL11,NODE_54_length_128_cov_168.000000,misc,M_46,False,False,False,168.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_133587_cov_27.029425,ESBL11,NODE_10_length_133587_cov_27.029425,plasmid,P_0,True,True,False,27.029425,133587,"[""ant(3'')-Ia"", 'mph(A)', 'catB3', 'aadA5', ""aac(6')-Ib-cr"", 'dfrA17', 'sul1', 'IncFIB(AP001918)', 'IncFII(pRSB107)', 'IncFIA', 'ARR-3', 'blaOXA-1']",2552..2838,,,,,,,,,70586..70973,36837..37518,,,,,,7948..8208,,,,,,,,,,174..773,,124178..124966,,123389..123555,,,,,,,,,,,,904..1734,,,,,1872..2504,,,,,123574..124047,,,,,131647..132568,,125486..126352,,,,,,
NODE_11_length_96561_cov_12.728001,ESBL11,NODE_11_length_96561_cov_12.728001,plasmid,P_1,True,False,False,12.728001,96561,['p0111'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406..25290,,,,,,,
NODE_18_length_5055_cov_60.036120,ESBL11,NODE_18_length_5055_cov_60.036120,plasmid,P_2,True,False,False,60.036120,5055,['Col156'],,,,,,2722..2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_4486_cov_53.994724,ESBL11,NODE_19_length_4486_cov_53.994724,plasmid,P_3,True,False,False,53.994724,4486,['Col156'],,,,,,2686..2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_4209_cov_68.957619,ESBL11,NODE_20_length_4209_cov_68.957619,plasmid,P_4,True,False,False,68.957619,4209,['Col8282'],,,,,,,1092..1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_1586_cov_143.823852,ESBL11,NODE_23_length_1586_cov_143.823852,plasmid,P_5,True,False,False,143.823852,1586,['Col(MG828)'],,,,325..586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_2705794_cov_18.348788,ESBL10,NODE_1_length_2705794_cov_18.348788,chromosome,C_0,False,True,False,18.348788,2705794,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144603..1145835,,,,,,,,,,
NODE_2_length_1131802_cov_21.585339,ESBL10,NODE_2_length_1131802_cov_21.585339,chromosome,C_1,False,False,False,21.585339,1131802,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_722922_cov_25.667297,ESBL10,NODE_3_length_722922_cov_25.667297,misc,M_0,False,False,False,25.667297,722922,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_361902_cov_18.814606,ESBL10,NODE_4_length_361902_cov_18.814606,misc,M_1,False,True,False,18.814606,361902,"['blaCTX-M-15', ""aac(6')-Ib-cr"", 'catB3', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,,,268345..268944,,,,,,,,,,,,261644..262519,,,,267384..268214,,,,,266802..267246,,,,,,,,,,,,,,,,,,
NODE_5_length_322119_cov_16.084290,ESBL10,NODE_5_length_322119_cov_16.084290,misc,M_2,False,False,False,16.084290,322119,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_13823_cov_130.306586,ESBL10,NODE_8_length_13823_cov_130.306586,misc,M_3,False,False,False,130.306586,13823,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_573_cov_7.838565,ESBL10,NODE_9_length_573_cov_7.838565,misc,M_4,False,False,False,7.838565,573,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_541_cov_130.086957,ESBL10,NODE_10_length_541_cov_130.086957,misc,M_5,False,False,False,130.086957,541,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_512_cov_5.036364,ESBL10,NODE_11_length_512_cov_5.036364,misc,M_6,False,False,False,5.036364,512,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_498_cov_3.784367,ESBL10,NODE_12_length_498_cov_3.784367,misc,M_7,False,False,False,3.784367,498,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_412_cov_105.077193,ESBL10,NODE_13_length_412_cov_105.077193,misc,M_8,False,False,False,105.077193,412,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_292_cov_33.272727,ESBL10,NODE_14_length_292_cov_33.272727,misc,M_9,False,False,False,33.272727,292,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_255_cov_15.695312,ESBL10,NODE_18_length_255_cov_15.695312,misc,M_10,False,False,False,15.695312,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_255_cov_21.914062,ESBL10,NODE_17_length_255_cov_21.914062,misc,M_11,False,False,False,21.914062,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_255_cov_31.289062,ESBL10,NODE_16_length_255_cov_31.289062,misc,M_12,False,False,False,31.289062,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_255_cov_33.484375,ESBL10,NODE_15_length_255_cov_33.484375,misc,M_13,False,False,False,33.484375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_253_cov_15.230159,ESBL10,NODE_19_length_253_cov_15.230159,misc,M_14,False,False,False,15.230159,253,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_249_cov_12.081967,ESBL10,NODE_20_length_249_cov_12.081967,misc,M_15,False,False,False,12.081967,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_242_cov_12.200000,ESBL10,NODE_21_length_242_cov_12.200000,misc,M_16,False,False,False,12.200000,242,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_229_cov_7.156863,ESBL10,NODE_22_length_229_cov_7.156863,misc,M_17,False,False,False,7.156863,229,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_213_cov_34.209302,ESBL10,NODE_23_length_213_cov_34.209302,misc,M_18,False,False,False,34.209302,213,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_184_cov_4.736842,ESBL10,NODE_24_length_184_cov_4.736842,misc,M_19,False,False,False,4.736842,184,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_180_cov_3.867925,ESBL10,NODE_25_length_180_cov_3.867925,misc,M_20,False,False,False,3.867925,180,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_128_cov_314.000000,ESBL10,NODE_26_length_128_cov_314.000000,misc,M_21,False,False,False,314.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_86672_cov_26.608978,ESBL10,NODE_6_length_86672_cov_26.608978,plasmid,P_0,True,False,False,26.608978,86672,"['IncFIA', 'IncFIC(FII)']",,,,,,,,,,80158..80541,,,,16759..17259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_15098_cov_22.328502,ESBL10,NODE_7_length_15098_cov_22.328502,plasmid,P_1,True,False,False,22.328502,15098,['IncFIB(AP001918)'],,,,,,,,,,,1961..2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_3252689_cov_27.151426,ESBL04,NODE_1_length_3252689_cov_27.151426,chromosome,C_0,False,True,False,27.151426,3252689,['blaCTX-M-15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832552..2833427,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_926315_cov_23.692830,ESBL04,NODE_2_length_926315_cov_23.692830,misc,M_0,False,True,False,23.692830,926315,"[""aac(6')-Ib-cr"", 'aac(3)-IIa', 'catB3', 'mdf(A)', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,826014..826874,,829278..829877,,,,,,,,,,,,,,,,828317..829147,,,,,827735..828179,,,,,,,,756478..757710,,,,,,,,,,
NODE_3_length_797439_cov_21.244898,ESBL04,NODE_3_length_797439_cov_21.244898,misc,M_1,False,False,False,21.244898,797439,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_393864_cov_21.055495,ESBL04,NODE_4_length_393864_cov_21.055495,misc,M_2,False,False,False,21.055495,393864,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_825_cov_5.839542,ESBL04,NODE_6_length_825_cov_5.839542,misc,M_3,False,False,False,5.839542,825,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_605_cov_3.054393,ESBL04,NODE_7_length_605_cov_3.054393,misc,M_4,False,False,False,3.054393,605,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_482_cov_1.492958,ESBL04,NODE_8_length_482_cov_1.492958,misc,M_5,False,False,False,1.492958,482,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_332_cov_24.175610,ESBL04,NODE_9_length_332_cov_24.175610,misc,M_6,False,False,False,24.175610,332,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_255_cov_18.390625,ESBL04,NODE_10_length_255_cov_18.390625,misc,M_7,False,False,False,18.390625,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_249_cov_16.508197,ESBL04,NODE_11_length_249_cov_16.508197,misc,M_8,False,False,False,16.508197,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_229_cov_8.960784,ESBL04,NODE_12_length_229_cov_8.960784,misc,M_9,False,False,False,8.960784,229,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_128_cov_190.000000,ESBL04,NODE_13_length_128_cov_190.000000,misc,M_10,False,False,False,190.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_1586_cov_251.977382,ESBL04,NODE_5_length_1586_cov_251.977382,plasmid,P_0,True,False,False,251.977382,1586,['Col(MG828)'],,,,1343..1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_2569456_cov_25.197976,ESBL19,NODE_1_length_2569456_cov_25.197976,chromosome,C_0,False,True,False,25.197976,2569456,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668632..669864,,,,,,,,,,
NODE_2_length_2461226_cov_23.106402,ESBL19,NODE_2_length_2461226_cov_23.106402,chromosome,C_1,False,False,False,23.106402,2461226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_217372_cov_33.881865,ESBL19,NODE_3_length_217372_cov_33.881865,plasmid,P_0,True,True,False,33.881865,217372,"[""ant(3'')-Ia"", 'IncI1', ""aph(3'')-Ib"", 'aadA5', 'dfrA17', 'Col156', 'sul1', 'sul2', 'IncFIB(AP001918)', 'tet(A)', 'blaCTX-M-27', 'IncFII(pRSB107)', 'IncFIA', 'mph(A)']",,,,,,1890..2031,,,,40811..41198,24855..25536,,,,,,69748..70008,137525..137666,,,,,,,,,,,47305..48093,,46516..46682,57942..58745,,,,,,,,63412..64287,,,,,,,,,,,,,46701..47174,,,,,54774..55695,,48613..49479,57066..57881,,,60560..61806,,
NODE_4_length_5294_cov_75.232824,ESBL19,NODE_4_length_5294_cov_75.232824,plasmid,P_1,True,False,False,75.232824,5294,['Col156'],,,,,,4327..4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_1676_cov_251.885087,ESBL19,NODE_5_length_1676_cov_251.885087,plasmid,P_2,True,False,False,251.885087,1676,['Col(MG828)'],,,,1130..1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_723_cov_2.750000,ESBL19,NODE_6_length_723_cov_2.750000,misc,M_0,False,False,False,2.750000,723,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_587_cov_3.665217,ESBL19,NODE_7_length_587_cov_3.665217,misc,M_1,False,False,False,3.665217,587,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_345_cov_22.229358,ESBL19,NODE_8_length_345_cov_22.229358,misc,M_2,False,False,False,22.229358,345,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_255_cov_16.375000,ESBL19,NODE_9_length_255_cov_16.375000,misc,M_3,False,False,False,16.375000,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_128_cov_1361.000000,ESBL19,NODE_10_length_128_cov_1361.000000,misc,M_4,False,False,False,1361.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_694038_cov_23.462369,ESBL18,NODE_1_length_694038_cov_23.462369,misc,M_0,False,False,False,23.462369,694038,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_588066_cov_15.584847,ESBL18,NODE_2_length_588066_cov_15.584847,misc,M_1,False,False,False,15.584847,588066,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_400079_cov_24.626141,ESBL18,NODE_3_length_400079_cov_24.626141,misc,M_2,False,False,False,24.626141,400079,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_368234_cov_18.265313,ESBL18,NODE_4_length_368234_cov_18.265313,misc,M_3,False,False,False,18.265313,368234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_339175_cov_21.117451,ESBL18,NODE_5_length_339175_cov_21.117451,misc,M_4,False,False,False,21.117451,339175,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_323427_cov_21.512670,ESBL18,NODE_6_length_323427_cov_21.512670,misc,M_5,False,False,False,21.512670,323427,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_318843_cov_20.272764,ESBL18,NODE_7_length_318843_cov_20.272764,misc,M_6,False,True,False,20.272764,318843,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23290..24522,,,,,,,,,,
NODE_8_length_315154_cov_23.083599,ESBL18,NODE_8_length_315154_cov_23.083599,misc,M_7,False,False,False,23.083599,315154,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_281557_cov_21.956505,ESBL18,NODE_9_length_281557_cov_21.956505,misc,M_8,False,False,False,21.956505,281557,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_265484_cov_16.827855,ESBL18,NODE_10_length_265484_cov_16.827855,misc,M_9,False,False,False,16.827855,265484,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_253419_cov_33.214743,ESBL18,NODE_11_length_253419_cov_33.214743,misc,M_10,False,False,False,33.214743,253419,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_180709_cov_24.758590,ESBL18,NODE_12_length_180709_cov_24.758590,misc,M_11,False,False,False,24.758590,180709,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
