,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA2,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-101,blaCTX-M-116,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-156,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-104,blaTEM-105,blaTEM-141,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_29_length_71869_cov_20.722060,ESBL07,NODE_29_length_71869_cov_20.722060,misc,M_27,False,False,False,20.722060,71869,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_67342_cov_15.970274,ESBL07,NODE_30_length_67342_cov_15.970274,misc,M_28,False,False,False,15.970274,67342,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_60418_cov_15.194192,ESBL07,NODE_31_length_60418_cov_15.194192,misc,M_29,False,False,False,15.194192,60418,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_60356_cov_19.072523,ESBL07,NODE_32_length_60356_cov_19.072523,misc,M_30,False,False,False,19.072523,60356,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_57726_cov_18.665046,ESBL07,NODE_33_length_57726_cov_18.665046,misc,M_31,False,False,False,18.665046,57726,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_55776_cov_18.187479,ESBL07,NODE_34_length_55776_cov_18.187479,misc,M_32,False,False,False,18.187479,55776,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_54499_cov_22.281505,ESBL07,NODE_35_length_54499_cov_22.281505,misc,M_33,False,False,False,22.281505,54499,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_50540_cov_12.171880,ESBL07,NODE_36_length_50540_cov_12.171880,misc,M_34,False,False,False,12.171880,50540,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_48252_cov_15.841268,ESBL07,NODE_37_length_48252_cov_15.841268,misc,M_35,False,False,False,15.841268,48252,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_43829_cov_21.373026,ESBL07,NODE_38_length_43829_cov_21.373026,misc,M_36,False,False,False,21.373026,43829,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_42423_cov_20.340836,ESBL07,NODE_39_length_42423_cov_20.340836,misc,M_37,False,False,False,20.340836,42423,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_41646_cov_22.894771,ESBL07,NODE_40_length_41646_cov_22.894771,misc,M_38,False,False,False,22.894771,41646,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_41342_cov_11.883343,ESBL07,NODE_41_length_41342_cov_11.883343,misc,M_39,False,False,False,11.883343,41342,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_41207_cov_20.071373,ESBL07,NODE_42_length_41207_cov_20.071373,misc,M_40,False,False,False,20.071373,41207,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_39787_cov_16.124987,ESBL07,NODE_43_length_39787_cov_16.124987,misc,M_41,False,False,False,16.124987,39787,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_37530_cov_16.780820,ESBL07,NODE_44_length_37530_cov_16.780820,misc,M_42,False,False,False,16.780820,37530,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_37130_cov_13.462017,ESBL07,NODE_45_length_37130_cov_13.462017,misc,M_43,False,False,False,13.462017,37130,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_36372_cov_19.624831,ESBL07,NODE_46_length_36372_cov_19.624831,misc,M_44,False,False,False,19.624831,36372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_35547_cov_18.410644,ESBL07,NODE_47_length_35547_cov_18.410644,misc,M_45,False,False,False,18.410644,35547,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_34070_cov_14.838523,ESBL07,NODE_48_length_34070_cov_14.838523,misc,M_46,False,False,False,14.838523,34070,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_30743_cov_23.265711,ESBL07,NODE_49_length_30743_cov_23.265711,misc,M_47,False,False,False,23.265711,30743,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_50_length_30045_cov_24.656862,ESBL07,NODE_50_length_30045_cov_24.656862,misc,M_48,False,False,False,24.656862,30045,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_51_length_29548_cov_19.392475,ESBL07,NODE_51_length_29548_cov_19.392475,misc,M_49,False,False,False,19.392475,29548,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_52_length_28261_cov_15.227838,ESBL07,NODE_52_length_28261_cov_15.227838,misc,M_50,False,False,False,15.227838,28261,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_53_length_28124_cov_17.832625,ESBL07,NODE_53_length_28124_cov_17.832625,misc,M_51,False,False,False,17.832625,28124,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_54_length_26566_cov_16.184349,ESBL07,NODE_54_length_26566_cov_16.184349,misc,M_52,False,False,False,16.184349,26566,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_55_length_25926_cov_19.590023,ESBL07,NODE_55_length_25926_cov_19.590023,misc,M_53,False,False,False,19.590023,25926,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_56_length_24923_cov_15.521415,ESBL07,NODE_56_length_24923_cov_15.521415,misc,M_54,False,False,False,15.521415,24923,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_57_length_24769_cov_12.959378,ESBL07,NODE_57_length_24769_cov_12.959378,misc,M_55,False,False,False,12.959378,24769,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_58_length_23814_cov_18.001013,ESBL07,NODE_58_length_23814_cov_18.001013,misc,M_56,False,False,False,18.001013,23814,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_59_length_23295_cov_15.112483,ESBL07,NODE_59_length_23295_cov_15.112483,misc,M_57,False,False,False,15.112483,23295,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_60_length_23282_cov_16.799223,ESBL07,NODE_60_length_23282_cov_16.799223,misc,M_58,False,False,False,16.799223,23282,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_61_length_22777_cov_13.059956,ESBL07,NODE_61_length_22777_cov_13.059956,misc,M_59,False,False,False,13.059956,22777,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_62_length_22459_cov_15.402203,ESBL07,NODE_62_length_22459_cov_15.402203,misc,M_60,False,False,False,15.402203,22459,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_63_length_21137_cov_19.311042,ESBL07,NODE_63_length_21137_cov_19.311042,misc,M_61,False,False,False,19.311042,21137,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_64_length_20254_cov_12.734337,ESBL07,NODE_64_length_20254_cov_12.734337,misc,M_62,False,False,False,12.734337,20254,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_65_length_18797_cov_14.108998,ESBL07,NODE_65_length_18797_cov_14.108998,misc,M_63,False,False,False,14.108998,18797,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_66_length_18766_cov_17.528515,ESBL07,NODE_66_length_18766_cov_17.528515,misc,M_64,False,False,False,17.528515,18766,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_67_length_18490_cov_11.872624,ESBL07,NODE_67_length_18490_cov_11.872624,misc,M_65,False,False,False,11.872624,18490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_68_length_18291_cov_18.016351,ESBL07,NODE_68_length_18291_cov_18.016351,misc,M_66,False,False,False,18.016351,18291,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_69_length_17974_cov_17.185914,ESBL07,NODE_69_length_17974_cov_17.185914,misc,M_67,False,False,False,17.185914,17974,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_70_length_17848_cov_18.302127,ESBL07,NODE_70_length_17848_cov_18.302127,misc,M_68,False,False,False,18.302127,17848,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_71_length_17455_cov_14.576177,ESBL07,NODE_71_length_17455_cov_14.576177,misc,M_69,False,False,False,14.576177,17455,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_72_length_16676_cov_19.031603,ESBL07,NODE_72_length_16676_cov_19.031603,misc,M_70,False,False,False,19.031603,16676,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_73_length_16572_cov_16.420310,ESBL07,NODE_73_length_16572_cov_16.420310,misc,M_71,False,False,False,16.420310,16572,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_74_length_15079_cov_12.188002,ESBL07,NODE_74_length_15079_cov_12.188002,misc,M_72,False,False,False,12.188002,15079,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_75_length_15072_cov_16.318903,ESBL07,NODE_75_length_15072_cov_16.318903,misc,M_73,False,False,False,16.318903,15072,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_76_length_14412_cov_10.991040,ESBL07,NODE_76_length_14412_cov_10.991040,misc,M_74,False,False,False,10.991040,14412,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_77_length_14144_cov_15.013769,ESBL07,NODE_77_length_14144_cov_15.013769,misc,M_75,False,False,False,15.013769,14144,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_78_length_13823_cov_16.995838,ESBL07,NODE_78_length_13823_cov_16.995838,misc,M_76,False,False,False,16.995838,13823,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_79_length_12458_cov_17.664910,ESBL07,NODE_79_length_12458_cov_17.664910,misc,M_77,False,False,False,17.664910,12458,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_80_length_12445_cov_20.852005,ESBL07,NODE_80_length_12445_cov_20.852005,misc,M_78,False,False,False,20.852005,12445,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_81_length_12411_cov_19.074813,ESBL07,NODE_81_length_12411_cov_19.074813,misc,M_79,False,False,False,19.074813,12411,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_82_length_11820_cov_13.319336,ESBL07,NODE_82_length_11820_cov_13.319336,misc,M_80,False,False,False,13.319336,11820,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_83_length_11786_cov_14.564457,ESBL07,NODE_83_length_11786_cov_14.564457,misc,M_81,False,False,False,14.564457,11786,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_84_length_11484_cov_15.926917,ESBL07,NODE_84_length_11484_cov_15.926917,misc,M_82,False,False,False,15.926917,11484,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_85_length_11097_cov_12.874111,ESBL07,NODE_85_length_11097_cov_12.874111,misc,M_83,False,False,False,12.874111,11097,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_86_length_10776_cov_17.260024,ESBL07,NODE_86_length_10776_cov_17.260024,misc,M_84,False,False,False,17.260024,10776,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_87_length_10401_cov_20.989585,ESBL07,NODE_87_length_10401_cov_20.989585,misc,M_85,False,False,False,20.989585,10401,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_88_length_10023_cov_20.178254,ESBL07,NODE_88_length_10023_cov_20.178254,misc,M_86,False,True,False,20.178254,10023,['tet(B)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848..2053,
NODE_89_length_9905_cov_12.496523,ESBL07,NODE_89_length_9905_cov_12.496523,misc,M_87,False,False,False,12.496523,9905,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_90_length_9018_cov_15.469239,ESBL07,NODE_90_length_9018_cov_15.469239,misc,M_88,False,False,False,15.469239,9018,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_91_length_8980_cov_23.583644,ESBL07,NODE_91_length_8980_cov_23.583644,misc,M_89,False,False,False,23.583644,8980,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_92_length_8653_cov_15.709208,ESBL07,NODE_92_length_8653_cov_15.709208,misc,M_90,False,False,False,15.709208,8653,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_93_length_8613_cov_12.669573,ESBL07,NODE_93_length_8613_cov_12.669573,misc,M_91,False,False,False,12.669573,8613,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_94_length_8381_cov_16.403077,ESBL07,NODE_94_length_8381_cov_16.403077,misc,M_92,False,False,False,16.403077,8381,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_95_length_8274_cov_22.076102,ESBL07,NODE_95_length_8274_cov_22.076102,misc,M_93,False,False,False,22.076102,8274,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_96_length_7666_cov_18.397268,ESBL07,NODE_96_length_7666_cov_18.397268,misc,M_94,False,False,False,18.397268,7666,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_97_length_7569_cov_14.956866,ESBL07,NODE_97_length_7569_cov_14.956866,misc,M_95,False,False,False,14.956866,7569,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_98_length_7548_cov_17.440641,ESBL07,NODE_98_length_7548_cov_17.440641,misc,M_96,False,False,False,17.440641,7548,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_99_length_7373_cov_10.287607,ESBL07,NODE_99_length_7373_cov_10.287607,misc,M_97,False,False,False,10.287607,7373,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_100_length_7013_cov_17.690386,ESBL07,NODE_100_length_7013_cov_17.690386,misc,M_98,False,False,False,17.690386,7013,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_101_length_6377_cov_12.964480,ESBL07,NODE_101_length_6377_cov_12.964480,misc,M_99,False,False,False,12.964480,6377,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_102_length_6116_cov_10.992987,ESBL07,NODE_102_length_6116_cov_10.992987,misc,M_100,False,False,False,10.992987,6116,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_103_length_5982_cov_16.418958,ESBL07,NODE_103_length_5982_cov_16.418958,misc,M_101,False,False,False,16.418958,5982,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_104_length_5347_cov_17.273946,ESBL07,NODE_104_length_5347_cov_17.273946,misc,M_102,False,False,False,17.273946,5347,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_106_length_5155_cov_17.851233,ESBL07,NODE_106_length_5155_cov_17.851233,misc,M_103,False,False,False,17.851233,5155,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_107_length_4977_cov_13.578351,ESBL07,NODE_107_length_4977_cov_13.578351,misc,M_104,False,False,False,13.578351,4977,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_108_length_4939_cov_14.269327,ESBL07,NODE_108_length_4939_cov_14.269327,misc,M_105,False,False,False,14.269327,4939,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_109_length_4507_cov_9.506621,ESBL07,NODE_109_length_4507_cov_9.506621,misc,M_106,False,False,False,9.506621,4507,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_110_length_4456_cov_6.159159,ESBL07,NODE_110_length_4456_cov_6.159159,misc,M_107,False,False,False,6.159159,4456,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_112_length_4369_cov_21.959453,ESBL07,NODE_112_length_4369_cov_21.959453,misc,M_108,False,False,False,21.959453,4369,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_113_length_4092_cov_6.950567,ESBL07,NODE_113_length_4092_cov_6.950567,misc,M_109,False,False,False,6.950567,4092,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_114_length_3923_cov_24.467597,ESBL07,NODE_114_length_3923_cov_24.467597,misc,M_110,False,False,False,24.467597,3923,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_115_length_3856_cov_17.296862,ESBL07,NODE_115_length_3856_cov_17.296862,misc,M_111,False,False,False,17.296862,3856,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_116_length_3614_cov_4.074849,ESBL07,NODE_116_length_3614_cov_4.074849,misc,M_112,False,False,False,4.074849,3614,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_117_length_3445_cov_12.379747,ESBL07,NODE_117_length_3445_cov_12.379747,misc,M_113,False,False,False,12.379747,3445,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_118_length_3415_cov_15.843674,ESBL07,NODE_118_length_3415_cov_15.843674,misc,M_114,False,True,False,15.843674,3415,['blaCTX-M-15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870..2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_119_length_3190_cov_7.633040,ESBL07,NODE_119_length_3190_cov_7.633040,misc,M_115,False,False,False,7.633040,3190,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_120_length_3169_cov_166.037475,ESBL07,NODE_120_length_3169_cov_166.037475,misc,M_116,False,False,False,166.037475,3169,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_121_length_3164_cov_9.536055,ESBL07,NODE_121_length_3164_cov_9.536055,misc,M_117,False,False,False,9.536055,3164,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_124_length_2850_cov_20.328682,ESBL07,NODE_124_length_2850_cov_20.328682,misc,M_118,False,True,False,20.328682,2850,['aac(3)-IIa'],,,,,,,,,,,,,,,,,,,,,,,,,168..1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_125_length_2753_cov_9.946306,ESBL07,NODE_125_length_2753_cov_9.946306,misc,M_119,False,False,False,9.946306,2753,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_126_length_2626_cov_11.448179,ESBL07,NODE_126_length_2626_cov_11.448179,misc,M_120,False,False,False,11.448179,2626,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_127_length_2584_cov_8.680098,ESBL07,NODE_127_length_2584_cov_8.680098,misc,M_121,False,False,False,8.680098,2584,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_128_length_2581_cov_74.175224,ESBL07,NODE_128_length_2581_cov_74.175224,misc,M_122,False,False,False,74.175224,2581,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
